lineNumber	Ticker	Name	CIK	Year	CompetitorName	CompetitorTicker	CompetitorCIK
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	FDA	FDAGX	320351
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	II	IIPR	1677576
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	Centers	SKT	899715
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	United Therapeutics	UTHR	1082554
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	Sirius Satellite Radio	SIRI	908937
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	Corp.	NVDA	1045810
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	"Research, Development and Medical"	LRCX	707549
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	"Amgen,Inc"	AMGN	318154
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	Therapeutics	OBLN	1427570
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	GlaxoSmithKline PLC	GSK	1131399
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	"Encysive Pharmaceuticals,Inc"	TSLA	1318605
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	LLC	APO	1411494
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	Eli Lilly& Company	LLY	59478
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	"PredixnPharmaceuticals Holdings,Inc."	TSLA	1318605
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	"PR Pharmaceuticals,Inc"	PGNX	835887
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	Holding SA	ITUB	1132597
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	Medtronic	MDT	1613103
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	"Therapeutics,Inc."	OBLN	1427570
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	"Caremark,Inc"	TSLA	1318605
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	"Cardinal Health,Inc"	CAH	721371
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	III	III	1371489
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	GlaxoSmithKline	GSK	1131399
691	UTHR	UNITED THERAPEUTICS CORP	1082554	2005	Pfizer	PFE	78003
697	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2012	Congress	CMLIX	811030
697	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2012	GSA	GSAT	1366868
697	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2012	States	X	1163302
697	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2012	nnn	NNN	751364
698	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2011	Congress	CMLIX	811030
698	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2011	GSA	GSAT	1366868
698	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2011	States	X	1163302
698	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2011	nnn	NNN	751364
699	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2010	Congress	CMLIX	811030
699	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2010	GSA	GSAT	1366868
699	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2010	States	X	1163302
699	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2010	nnn	NNN	751364
700	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2009	GSA	GSAT	1366868
701	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2008	GSA	GSAT	1366868
702	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2007	GSA	GSAT	1366868
702	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2007	Software	CYBR	1598110
703	OPNT	OPIANT PHARMACEUTICALS INC	1108924	2006	GSA	GSAT	1366868
709	MDCO	MEDICINES COMPANY	1113481	2017	FDA	FDAGX	320351
709	MDCO	MEDICINES COMPANY	1113481	2017	NDA	NDAQ	1120193
709	MDCO	MEDICINES COMPANY	1113481	2017	BLA	BX	1393818
709	MDCO	MEDICINES COMPANY	1113481	2017	CRO	CRON	1656472
709	MDCO	MEDICINES COMPANY	1113481	2017	Mylan	MYL	1623613
709	MDCO	MEDICINES COMPANY	1113481	2017	Alnylam	ALNY	1178670
709	MDCO	MEDICINES COMPANY	1113481	2017	ASC	ASC	1577437
709	MDCO	MEDICINES COMPANY	1113481	2017	EMA	EMAN	1046995
709	MDCO	MEDICINES COMPANY	1113481	2017	SPC	SPCB	1291855
709	MDCO	MEDICINES COMPANY	1113481	2017	APP	AAPL	320193
709	MDCO	MEDICINES COMPANY	1113481	2017	Sun	SUN	1552275
709	MDCO	MEDICINES COMPANY	1113481	2017	Court	HMG	311817
710	MDCO	MEDICINES COMPANY	1113481	2016	FDA	FDAGX	320351
710	MDCO	MEDICINES COMPANY	1113481	2016	APP	AAPL	320193
710	MDCO	MEDICINES COMPANY	1113481	2016	NDA	NDAQ	1120193
710	MDCO	MEDICINES COMPANY	1113481	2016	Eagle	AEM	2809
710	MDCO	MEDICINES COMPANY	1113481	2016	Sun	SUN	1552275
710	MDCO	MEDICINES COMPANY	1113481	2016	Alnylam	ALNY	1178670
710	MDCO	MEDICINES COMPANY	1113481	2016	Pfizer Inc.	PFE	78003
710	MDCO	MEDICINES COMPANY	1113481	2016	Company	BA	12927
710	MDCO	MEDICINES COMPANY	1113481	2016	Mallinckrodt	MNK	1567892
710	MDCO	MEDICINES COMPANY	1113481	2016	ASC	ASC	1577437
710	MDCO	MEDICINES COMPANY	1113481	2016	"Merck & Co, Inc."	MRK	310158
710	MDCO	MEDICINES COMPANY	1113481	2016	"Durata Therapeutics,Inc"	TSLA	1318605
710	MDCO	MEDICINES COMPANY	1113481	2016	GPO	GPOR	874499
710	MDCO	MEDICINES COMPANY	1113481	2016	CMS	CMS	811156
710	MDCO	MEDICINES COMPANY	1113481	2016	FAR	WFC	72971
710	MDCO	MEDICINES COMPANY	1113481	2016	DCAA	DCAAX	720064
710	MDCO	MEDICINES COMPANY	1113481	2016	EMA	EMAN	1046995
710	MDCO	MEDICINES COMPANY	1113481	2016	DEA	DEA	1622194
710	MDCO	MEDICINES COMPANY	1113481	2016	Court	HMG	311817
711	MDCO	MEDICINES COMPANY	1113481	2015	FDA	FDAGX	320351
711	MDCO	MEDICINES COMPANY	1113481	2015	NDA	NDAQ	1120193
711	MDCO	MEDICINES COMPANY	1113481	2015	Eagle	AEM	2809
711	MDCO	MEDICINES COMPANY	1113481	2015	Sun	SUN	1552275
711	MDCO	MEDICINES COMPANY	1113481	2015	Pfizer	PFE	78003
711	MDCO	MEDICINES COMPANY	1113481	2015	AstraZeneca	AZN	901832
711	MDCO	MEDICINES COMPANY	1113481	2015	Bristol-Myers Squibb Company	BMY	14272
711	MDCO	MEDICINES COMPANY	1113481	2015	Alnylam	ALNY	1178670
711	MDCO	MEDICINES COMPANY	1113481	2015	ASC	ASC	1577437
711	MDCO	MEDICINES COMPANY	1113481	2015	"Merck & Co, Inc."	MRK	310158
711	MDCO	MEDICINES COMPANY	1113481	2015	"Durata Therapeutics,Inc"	TSLA	1318605
711	MDCO	MEDICINES COMPANY	1113481	2015	GPO	GPOR	874499
711	MDCO	MEDICINES COMPANY	1113481	2015	CMS	CMS	811156
711	MDCO	MEDICINES COMPANY	1113481	2015	FAR	WFC	72971
711	MDCO	MEDICINES COMPANY	1113481	2015	DCAA	DCAAX	720064
711	MDCO	MEDICINES COMPANY	1113481	2015	EMA	EMAN	1046995
711	MDCO	MEDICINES COMPANY	1113481	2015	DEA	DEA	1622194
711	MDCO	MEDICINES COMPANY	1113481	2015	ACS	ACST	1444192
712	MDCO	MEDICINES COMPANY	1113481	2014	Mylan	MYL	1623613
712	MDCO	MEDICINES COMPANY	1113481	2014	PEI	PEI	77281
712	MDCO	MEDICINES COMPANY	1113481	2014	Pfizer	PFE	78003
712	MDCO	MEDICINES COMPANY	1113481	2014	AstraZeneca	AZN	901832
712	MDCO	MEDICINES COMPANY	1113481	2014	Alnylam	ALNY	1178670
712	MDCO	MEDICINES COMPANY	1113481	2014	ASC	ASC	1577437
712	MDCO	MEDICINES COMPANY	1113481	2014	FDA	FDAGX	320351
712	MDCO	MEDICINES COMPANY	1113481	2014	GP	GPRO	1500435
712	MDCO	MEDICINES COMPANY	1113481	2014	Eli Lilly and Company	LLY	59478
712	MDCO	MEDICINES COMPANY	1113481	2014	"Johnson& Johnson/Centocor, Inc."	JNJ	200406
712	MDCO	MEDICINES COMPANY	1113481	2014	"Merck& Co., Inc."	MRK	310158
712	MDCO	MEDICINES COMPANY	1113481	2014	Eagle	AEM	2809
712	MDCO	MEDICINES COMPANY	1113481	2014	NDA	NDAQ	1120193
712	MDCO	MEDICINES COMPANY	1113481	2014	"Ethicon, Inc."	TSLA	1318605
712	MDCO	MEDICINES COMPANY	1113481	2014	Johnson & Johnson	JNJ	200406
712	MDCO	MEDICINES COMPANY	1113481	2014	"Baxter International, Inc."	BAX	10456
712	MDCO	MEDICINES COMPANY	1113481	2014	"Merck & Co, Inc."	MRK	310158
712	MDCO	MEDICINES COMPANY	1113481	2014	"Durata Therapeutics,Inc"	TSLA	1318605
712	MDCO	MEDICINES COMPANY	1113481	2014	"Theravance Biopharma,Inc"	TBPH	1583107
712	MDCO	MEDICINES COMPANY	1113481	2014	"Cempra,Inc."	TSLA	1318605
712	MDCO	MEDICINES COMPANY	1113481	2014	"Melinta Therapeutics,Inc"	MLNT	1461993
712	MDCO	MEDICINES COMPANY	1113481	2014	Paratek Pharmaceuticals	PRTK	1178711
712	MDCO	MEDICINES COMPANY	1113481	2014	Nabriva Therapeutics AG	NBRV	1641640
712	MDCO	MEDICINES COMPANY	1113481	2014	"Furiex Pharmaceuticals,Inc"	TSLA	1318605
712	MDCO	MEDICINES COMPANY	1113481	2014	GPO	GPOR	874499
712	MDCO	MEDICINES COMPANY	1113481	2014	CMS	CMS	811156
712	MDCO	MEDICINES COMPANY	1113481	2014	FAR	WFC	72971
712	MDCO	MEDICINES COMPANY	1113481	2014	DCAA	DCAAX	720064
712	MDCO	MEDICINES COMPANY	1113481	2014	CHAMPION	SKY	90896
712	MDCO	MEDICINES COMPANY	1113481	2014	BRIDGE	BBIO	1743881
712	MDCO	MEDICINES COMPANY	1113481	2014	CHMP	CHMP	19149
712	MDCO	MEDICINES COMPANY	1113481	2014	ACS	ACST	1444192
712	MDCO	MEDICINES COMPANY	1113481	2014	ACUITY	AYI	1144215
712	MDCO	MEDICINES COMPANY	1113481	2014	EMA	EMAN	1046995
712	MDCO	MEDICINES COMPANY	1113481	2014	DEA	DEA	1622194
713	MDCO	MEDICINES COMPANY	1113481	2013	Form	FORM	1039399
713	MDCO	MEDICINES COMPANY	1113481	2013	PEI	PEI	77281
713	MDCO	MEDICINES COMPANY	1113481	2013	Alnylam	ALNY	1178670
713	MDCO	MEDICINES COMPANY	1113481	2013	AstraZeneca	AZN	901832
713	MDCO	MEDICINES COMPANY	1113481	2013	BSX	BSX	885725
713	MDCO	MEDICINES COMPANY	1113481	2013	United	UPS	1090727
713	MDCO	MEDICINES COMPANY	1113481	2013	National Association	ZION	109380
713	MDCO	MEDICINES COMPANY	1113481	2013	ASC	ASC	1577437
713	MDCO	MEDICINES COMPANY	1113481	2013	FDA	FDAGX	320351
713	MDCO	MEDICINES COMPANY	1113481	2013	GP	GPRO	1500435
713	MDCO	MEDICINES COMPANY	1113481	2013	Eli Lilly and Company	LLY	59478
713	MDCO	MEDICINES COMPANY	1113481	2013	"Johnson& Johnson/Centocor, Inc."	JNJ	200406
713	MDCO	MEDICINES COMPANY	1113481	2013	"Merck& Co., Inc."	MRK	310158
713	MDCO	MEDICINES COMPANY	1113481	2013	LLC	APO	1411494
713	MDCO	MEDICINES COMPANY	1113481	2013	Eagle	AEM	2809
713	MDCO	MEDICINES COMPANY	1113481	2013	NDA	NDAQ	1120193
713	MDCO	MEDICINES COMPANY	1113481	2013	"Pfizer, Inc."	PFE	78003
713	MDCO	MEDICINES COMPANY	1113481	2013	Pfizer	PFE	78003
713	MDCO	MEDICINES COMPANY	1113481	2013	"Ethicon, Inc."	TSLA	1318605
713	MDCO	MEDICINES COMPANY	1113481	2013	Johnson & Johnson	JNJ	200406
713	MDCO	MEDICINES COMPANY	1113481	2013	"Baxter International, Inc."	BAX	10456
713	MDCO	MEDICINES COMPANY	1113481	2013	GPO	GPOR	874499
713	MDCO	MEDICINES COMPANY	1113481	2013	FAR	WFC	72971
713	MDCO	MEDICINES COMPANY	1113481	2013	DCAA	DCAAX	720064
713	MDCO	MEDICINES COMPANY	1113481	2013	SPA	SPA	92679
713	MDCO	MEDICINES COMPANY	1113481	2013	SOLO	SOLO	1637736
713	MDCO	MEDICINES COMPANY	1113481	2013	ACS	ACST	1444192
713	MDCO	MEDICINES COMPANY	1113481	2013	ACUITY	AYI	1144215
713	MDCO	MEDICINES COMPANY	1113481	2013	EMA	EMAN	1046995
713	MDCO	MEDICINES COMPANY	1113481	2013	Court	HMG	311817
714	MDCO	MEDICINES COMPANY	1113481	2012	AstraZeneca	AZN	901832
714	MDCO	MEDICINES COMPANY	1113481	2012	Alnylam	ALNY	1178670
714	MDCO	MEDICINES COMPANY	1113481	2012	National Association	ZION	109380
714	MDCO	MEDICINES COMPANY	1113481	2012	ASC	ASC	1577437
714	MDCO	MEDICINES COMPANY	1113481	2012	FDA	FDAGX	320351
714	MDCO	MEDICINES COMPANY	1113481	2012	GP	GPRO	1500435
714	MDCO	MEDICINES COMPANY	1113481	2012	Eli Lilly	LLY	59478
714	MDCO	MEDICINES COMPANY	1113481	2012	"Johnson& Johnson/Centocor, Inc."	JNJ	200406
714	MDCO	MEDICINES COMPANY	1113481	2012	"Merck& Co., Inc."	MRK	310158
714	MDCO	MEDICINES COMPANY	1113481	2012	LLC	APO	1411494
714	MDCO	MEDICINES COMPANY	1113481	2012	Pfizer	PFE	78003
714	MDCO	MEDICINES COMPANY	1113481	2012	"Ethicon, Inc."	TSLA	1318605
714	MDCO	MEDICINES COMPANY	1113481	2012	Johnson & Johnson	JNJ	200406
714	MDCO	MEDICINES COMPANY	1113481	2012	"Baxter International, Inc."	BAX	10456
714	MDCO	MEDICINES COMPANY	1113481	2012	GPO	GPOR	874499
714	MDCO	MEDICINES COMPANY	1113481	2012	Eagle	AEM	2809
714	MDCO	MEDICINES COMPANY	1113481	2012	ALN	ALNY	1178670
714	MDCO	MEDICINES COMPANY	1113481	2012	SPA	SPA	92679
714	MDCO	MEDICINES COMPANY	1113481	2012	SOLO	SOLO	1637736
714	MDCO	MEDICINES COMPANY	1113481	2012	ACS	ACST	1444192
714	MDCO	MEDICINES COMPANY	1113481	2012	ACUITY	AYI	1144215
714	MDCO	MEDICINES COMPANY	1113481	2012	EMA	EMAN	1046995
714	MDCO	MEDICINES COMPANY	1113481	2012	Ligand Pharmaceuticals	LGND	886163
715	MDCO	MEDICINES COMPANY	1113481	2011	FDA	FDAGX	320351
715	MDCO	MEDICINES COMPANY	1113481	2011	GP	GPRO	1500435
715	MDCO	MEDICINES COMPANY	1113481	2011	Eli Lilly	LLY	59478
715	MDCO	MEDICINES COMPANY	1113481	2011	"Johnson& Johnson/Centocor, Inc."	JNJ	200406
715	MDCO	MEDICINES COMPANY	1113481	2011	"Merck& Co., Inc."	MRK	310158
715	MDCO	MEDICINES COMPANY	1113481	2011	LLC	APO	1411494
715	MDCO	MEDICINES COMPANY	1113481	2011	GlaxoSmithKline	GSK	1131399
715	MDCO	MEDICINES COMPANY	1113481	2011	GPO	GPOR	874499
715	MDCO	MEDICINES COMPANY	1113481	2011	ACUITY	AYI	1144215
715	MDCO	MEDICINES COMPANY	1113481	2011	HORIZONS	PRNHX	80248
715	MDCO	MEDICINES COMPANY	1113481	2011	ACS	ACST	1444192
715	MDCO	MEDICINES COMPANY	1113481	2011	Eagle	AEM	2809
715	MDCO	MEDICINES COMPANY	1113481	2011	NDA	NDAQ	1120193
715	MDCO	MEDICINES COMPANY	1113481	2011	SPA	SPA	92679
715	MDCO	MEDICINES COMPANY	1113481	2011	SOLO	SOLO	1637736
715	MDCO	MEDICINES COMPANY	1113481	2011	CHAMPION	SKY	90896
715	MDCO	MEDICINES COMPANY	1113481	2011	EMA	EMAN	1046995
715	MDCO	MEDICINES COMPANY	1113481	2011	HHS	HHS	45919
715	MDCO	MEDICINES COMPANY	1113481	2011	APP	AAPL	320193
715	MDCO	MEDICINES COMPANY	1113481	2011	Biogen Idec	BIIB	875045
716	MDCO	MEDICINES COMPANY	1113481	2010	FDA	FDAGX	320351
716	MDCO	MEDICINES COMPANY	1113481	2010	United	UPS	1090727
716	MDCO	MEDICINES COMPANY	1113481	2010	nnn	NNN	751364
716	MDCO	MEDICINES COMPANY	1113481	2010	Biogen Idec	BIIB	875045
716	MDCO	MEDICINES COMPANY	1113481	2010	GP	GPRO	1500435
716	MDCO	MEDICINES COMPANY	1113481	2010	Eli Lilly	LLY	59478
716	MDCO	MEDICINES COMPANY	1113481	2010	"Johnson& Johnson/Centocor, Inc."	JNJ	200406
716	MDCO	MEDICINES COMPANY	1113481	2010	"Merck& Co., Inc."	MRK	310158
716	MDCO	MEDICINES COMPANY	1113481	2010	LLC	APO	1411494
716	MDCO	MEDICINES COMPANY	1113481	2010	"Cleviprex,n"	NFLX	1065280
716	MDCO	MEDICINES COMPANY	1113481	2010	ACUITY	AYI	1144215
716	MDCO	MEDICINES COMPANY	1113481	2010	ACS	ACST	1444192
716	MDCO	MEDICINES COMPANY	1113481	2010	GPO	GPOR	874499
716	MDCO	MEDICINES COMPANY	1113481	2010	NDA	NDAQ	1120193
716	MDCO	MEDICINES COMPANY	1113481	2010	SPA	SPA	92679
716	MDCO	MEDICINES COMPANY	1113481	2010	SOLO	SOLO	1637736
716	MDCO	MEDICINES COMPANY	1113481	2010	CHAMPION	SKY	90896
716	MDCO	MEDICINES COMPANY	1113481	2010	EMA	EMAN	1046995
716	MDCO	MEDICINES COMPANY	1113481	2010	"Manufacturing,n    Research and Development"	TSM	1046179
716	MDCO	MEDICINES COMPANY	1113481	2010	HHS	HHS	45919
716	MDCO	MEDICINES COMPANY	1113481	2010	State	X	1163302
717	MDCO	MEDICINES COMPANY	1113481	2009	FDA	FDAGX	320351
717	MDCO	MEDICINES COMPANY	1113481	2009	Biogen Idec	BIIB	875045
717	MDCO	MEDICINES COMPANY	1113481	2009	United	UPS	1090727
717	MDCO	MEDICINES COMPANY	1113481	2009	GP	GPRO	1500435
717	MDCO	MEDICINES COMPANY	1113481	2009	Eli Lilly	LLY	59478
717	MDCO	MEDICINES COMPANY	1113481	2009	Johnson & Johnson/Centocor	JNJ	200406
717	MDCO	MEDICINES COMPANY	1113481	2009	"Inc.,nIntegrilin"	TSLA	1318605
717	MDCO	MEDICINES COMPANY	1113481	2009	ACUITY	AYI	1144215
717	MDCO	MEDICINES COMPANY	1113481	2009	ACS	ACST	1444192
717	MDCO	MEDICINES COMPANY	1113481	2009	NDA	NDAQ	1120193
717	MDCO	MEDICINES COMPANY	1113481	2009	CHAMPION	SKY	90896
717	MDCO	MEDICINES COMPANY	1113481	2009	Congress	CMLIX	811030
717	MDCO	MEDICINES COMPANY	1113481	2009	AstraZeneca	AZN	901832
718	MDCO	MEDICINES COMPANY	1113481	2008	FDA	FDAGX	320351
718	MDCO	MEDICINES COMPANY	1113481	2008	ACUITY	AYI	1144215
718	MDCO	MEDICINES COMPANY	1113481	2008	ACS	ACST	1444192
718	MDCO	MEDICINES COMPANY	1113481	2008	NDA	NDAQ	1120193
718	MDCO	MEDICINES COMPANY	1113481	2008	EMEA	FEMEX	744822
718	MDCO	MEDICINES COMPANY	1113481	2008	nnn	NNN	751364
718	MDCO	MEDICINES COMPANY	1113481	2008	"Manufacturing,n    Research and Development"	TSM	1046179
718	MDCO	MEDICINES COMPANY	1113481	2008	"Hospira, Inc."	TSLA	1318605
718	MDCO	MEDICINES COMPANY	1113481	2008	AstraZeneca	AZN	901832
718	MDCO	MEDICINES COMPANY	1113481	2008	LLC	APO	1411494
718	MDCO	MEDICINES COMPANY	1113481	2008	"Ben Venue Laboratories, Inc."	TSLA	1318605
718	MDCO	MEDICINES COMPANY	1113481	2008	Abbott	ABT	1800
718	MDCO	MEDICINES COMPANY	1113481	2008	"Cleviprex,n"	NFLX	1065280
718	MDCO	MEDICINES COMPANY	1113481	2008	Eli Lilly	LLY	59478
718	MDCO	MEDICINES COMPANY	1113481	2008	"December31,n"	NFLX	1065280
718	MDCO	MEDICINES COMPANY	1113481	2008	Biogen Idec	BIIB	875045
718	MDCO	MEDICINES COMPANY	1113481	2008	Congress	CMLIX	811030
718	MDCO	MEDICINES COMPANY	1113481	2008	"Angiomax,n"	NFLX	1065280
718	MDCO	MEDICINES COMPANY	1113481	2008	State	X	1163302
719	MDCO	MEDICINES COMPANY	1113481	2007	FDA	FDAGX	320351
719	MDCO	MEDICINES COMPANY	1113481	2007	"Cardinal Health,Inc."	CAH	721371
719	MDCO	MEDICINES COMPANY	1113481	2007	United	UPS	1090727
719	MDCO	MEDICINES COMPANY	1113481	2007	ACS	ACST	1444192
719	MDCO	MEDICINES COMPANY	1113481	2007	NDA	NDAQ	1120193
719	MDCO	MEDICINES COMPANY	1113481	2007	ACUITY	AYI	1144215
719	MDCO	MEDICINES COMPANY	1113481	2007	HORIZONS	PRNHX	80248
719	MDCO	MEDICINES COMPANY	1113481	2007	"However,nwe"	NWE	73088
719	MDCO	MEDICINES COMPANY	1113481	2007	AstraZeneca	AZN	901832
719	MDCO	MEDICINES COMPANY	1113481	2007	"Ben Venue Laboratories,Inc."	TSLA	1318605
719	MDCO	MEDICINES COMPANY	1113481	2007	Biogen Idec	BIIB	875045
719	MDCO	MEDICINES COMPANY	1113481	2007	nWe	NWE	73088
720	MDCO	MEDICINES COMPANY	1113481	2006	United	UPS	1090727
720	MDCO	MEDICINES COMPANY	1113481	2006	ACUITY	AYI	1144215
720	MDCO	MEDICINES COMPANY	1113481	2006	FDA	FDAGX	320351
720	MDCO	MEDICINES COMPANY	1113481	2006	GP	GPRO	1500435
720	MDCO	MEDICINES COMPANY	1113481	2006	AstraZeneca	AZN	901832
720	MDCO	MEDICINES COMPANY	1113481	2006	LLC	APO	1411494
720	MDCO	MEDICINES COMPANY	1113481	2006	NDA	NDAQ	1120193
720	MDCO	MEDICINES COMPANY	1113481	2006	Biogen Idec	BIIB	875045
720	MDCO	MEDICINES COMPANY	1113481	2006	Congress	CMLIX	811030
721	MDCO	MEDICINES COMPANY	1113481	2005	United	UPS	1090727
721	MDCO	MEDICINES COMPANY	1113481	2005	ACUITY	AYI	1144215
721	MDCO	MEDICINES COMPANY	1113481	2005	FDA	FDAGX	320351
721	MDCO	MEDICINES COMPANY	1113481	2005	LLC	APO	1411494
721	MDCO	MEDICINES COMPANY	1113481	2005	UCB	UCBI	857855
721	MDCO	MEDICINES COMPANY	1113481	2005	Biogen Idec	BIIB	875045
726	ATRS	ANTARES PHARMA INC	1139650	2006	UT	UTX	101829
726	ATRS	ANTARES PHARMA INC	1139650	2006	Symantec	SYMC	849399
726	ATRS	ANTARES PHARMA INC	1139650	2006	Atlas	TEAM	1650372
726	ATRS	ANTARES PHARMA INC	1139650	2006	"Dell, Hewlett-Packard"	DELL	1571996
726	ATRS	ANTARES PHARMA INC	1139650	2006	Fujitsu	FJTSY	1003811
726	ATRS	ANTARES PHARMA INC	1139650	2006	Microsoft	MSFT	789019
726	ATRS	ANTARES PHARMA INC	1139650	2006	Dell	DELL	1571996
726	ATRS	ANTARES PHARMA INC	1139650	2006	HP	HP	46765
726	ATRS	ANTARES PHARMA INC	1139650	2006	Mergers	EMAYX	1394166
726	ATRS	ANTARES PHARMA INC	1139650	2006	"withn    Dell, HP"	HP	46765
727	ATRS	ANTARES PHARMA INC	1139650	2005	UT	UTX	101829
727	ATRS	ANTARES PHARMA INC	1139650	2005	Microsoft	MSFT	789019
727	ATRS	ANTARES PHARMA INC	1139650	2005	Dell	DELL	1571996
727	ATRS	ANTARES PHARMA INC	1139650	2005	HP	HP	46765
727	ATRS	ANTARES PHARMA INC	1139650	2005	"United States,nwe"	X	1163302
728	ATRS	ANTARES PHARMA INC	1139650	2004	UT	UTX	101829
729	ATRS	ANTARES PHARMA INC	1139650	2003	UT	UTX	101829
730	ATRS	ANTARES PHARMA INC	1139650	2002	UT	UTX	101829
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	AbbVie	ABBV	1551152
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	HCV	HCVEX	934563
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	FDA	FDAGX	320351
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Johnson& Johnsonu00e2u20acu2122s	JNJ	200406
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Conatus	CNAT	1383701
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Galectin	GALT	1133416
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	"Galmed, Gilead, GlaxoSmithKline"	GLMD	1595353
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Novartis	NVS	1114448
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	NGM	NGM	1426332
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Pfizer	PFE	78003
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Viking	VKTX	1607678
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Arena Pharmaceuticals	ARNA	1080709
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Can-Fite Biopharma	CANF	1536196
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	"Cymabay, Durect, Genkyotex"	CBAY	1042074
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Ionis	IONS	874015
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Arbutus	ABUS	1447028
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Gilead	GILD	882095
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	HEC	HL	719413
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Johnson & Johnson	JNJ	200406
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Maxwell	MAXE	706471
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Spring Bank	SBPH	1566373
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Assembly	ASMB	1426800
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	"Johnson& Johnson, Gilead and ReViral"	JNJ	200406
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	EMA	EMAN	1046995
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	NDA	NDAQ	1120193
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	GCP	GCP	1644440
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	ACA	ACA	1739445
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	the U.S.	HCUSX	934563
731	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2017	Congress	CMLIX	811030
732	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2016	AbbVie	ABBV	1551152
732	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2016	HCV	HCVEX	934563
732	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2016	FDA	FDAGX	320351
732	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2016	Merck	MRK	310158
732	ENTA	ENANTA PHARMACEUTICALS INC	1177648	2016	Trek	TRKX	1133932
